Id,SalePrice
1651,121795.75
1652,94798.0
1653,96701.0
1654,154625.22
1655,158073.56
1656,148225.0
1657,151342.52
1658,163746.62
1659,140626.3
1660,151402.79
1661,446538.92
1662,386613.99
1663,365675.07
1664,465494.29
1665,330496.89
1666,308260.86
1667,355436.51
1668,343726.68
1669,315286.16
1670,335015.59
1671,252843.74
1672,435533.77
1673,295845.03
1674,254729.9
1675,193493.72
1676,195180.46
1677,216819.11
1678,471556.17
1679,353390.2
1680,313908.79
1681,265102.02
1682,306792.56
1683,189319.45
1684,171132.4
1685,174602.33
1686,162059.34
1687,171906.08
1688,188853.59
1689,187592.6
1690,186585.35
1691,181660.82
1692,286184.48
1693,170802.09
1694,186825.15
1695,169812.56
1696,269686.71
1697,168846.23
1698,320022.01
1699,324570.11
1700,240773.23
1701,259519.68
1702,246477.9
1703,247890.14
1704,274494.71
1705,235083.09
1706,474341.58
1707,239335.97
1708,204757.03
1709,275263.38
1710,228906.22
1711,288965.39
1712,259638.18
1713,260304.96
1714,223478.12
1715,204232.85
1716,185466.42
1717,173388.31
1718,134421.5
1719,210686.0
1720,245613.01
1721,167733.78
1722,128366.96
1723,157294.0
1724,208201.35
1725,228573.25
1726,190229.61
1727,170073.09
1728,188774.87
1729,167054.54
1730,168579.52
1731,127529.41
1732,136773.0
1733,121333.59
1734,133403.87
1735,136175.75
1736,116449.49
1737,326070.44
1738,215017.28
1739,277926.79
1740,199825.55
1741,182782.61
1742,169535.33
1743,176539.0
1744,299193.0
1745,223918.62
1746,263388.58
1747,214006.85
1748,210985.5
1749,168211.9
1750,132615.47
1751,220607.58
1752,119414.0
1753,134493.7
1754,208727.0
1755,167688.35
1756,125114.92
1757,122985.33
1758,154385.41
1759,165338.5
1760,165645.14
1761,147278.78
1762,181986.8
1763,174745.28
1764,123690.08
1765,165697.79
1766,176824.0
1767,198854.42
1768,139863.25
1769,174624.2
1770,152701.6
1771,130418.8
1772,135781.25
1773,136292.67
1774,128379.13
1775,139067.0
1776,123336.93
1777,122413.25
1778,136309.25
1779,129388.5
1780,173834.4
1781,132690.5
1782,98784.96
1783,142313.25
1784,103308.42
1785,115268.36
1786,147608.87
1787,169623.12
1788,64914.86
1789,101324.43
1790,92892.0
1791,186572.99
1792,151255.5
1793,148688.0
1794,141017.5
1795,138433.25
1796,136547.3
1797,105535.69
1798,124368.25
1799,121015.91
1800,132390.0
1801,117189.88
1802,141008.47
1803,151894.2
1804,141192.65
1805,144510.5
1806,125046.33
1807,139076.03
1808,125242.77
1809,127012.6
1810,146693.87
1811,108450.53
1812,102860.2
1813,121674.0
1814,101665.21
1815,69640.11
1816,106081.26
1817,127532.01
1818,132855.23
1819,123783.58
1820,96067.8
1821,129923.55
1822,154678.41
1823,52251.52
1824,133215.01
1825,147477.17
1826,113892.76
1827,102252.47
1828,136312.34
1829,123538.93
1830,142409.09
1831,159964.04
1832,117473.75
1833,145673.0
1834,128741.13
1835,167319.95
1836,127910.27
1837,108832.39
1838,130763.43
1839,93868.5
1840,177841.92
1841,146234.21
1842,108767.18
1843,141032.51
1844,146238.53
1845,146406.4
1846,159163.0
1847,157734.84
1848,62439.93
1849,117280.14
1850,129719.3
1851,155330.96
1852,129306.25
1853,151677.29
1854,168146.27
1855,161990.34
1856,232835.36
1857,165376.07
1858,145503.22
1859,123709.21
1860,152633.18
1861,123255.63
1862,285806.33
1863,282533.83
1864,282533.83
1865,350260.47
1866,341495.47
1867,241014.8
1868,286401.6
1869,198928.95
1870,256678.47
1871,259354.12
1872,170798.33
1873,244083.34
1874,137177.0
1875,208793.48
1876,196727.3
1877,211717.17
1878,207640.56
1879,127103.25
1880,138637.28
1881,242914.11
1882,250892.01
1883,193841.07
1884,204703.0
1885,256292.9
1886,286583.47
1887,204813.6
1888,273502.46
1889,167499.95
1890,131361.46
1891,142033.83
1892,110682.99
1893,137798.5
1894,126231.72
1895,145633.0
1896,135759.75
1897,132264.17
1898,135068.25
1899,146671.48
1900,146207.75
1901,158729.18
1902,136300.79
1903,206822.26
1904,133133.09
1905,186273.02
1906,141988.51
1907,192920.48
1908,115313.5
1909,139000.47
1910,123495.0
1911,198731.8
1912,268600.81
1913,146999.43
1914,48799.57
1915,383673.89
1916,76883.4
1917,250306.03
1918,133958.25
1919,165340.37
1920,154179.38
1921,410582.74
1922,338312.62
1923,198545.52
1924,225192.38
1925,225929.99
1926,384667.89
1927,136406.84
1928,160585.85
1929,126614.17
1930,139216.5
1931,134670.83
1932,136690.71
1933,169741.12
1934,175622.21
1935,174472.93
1936,183530.34
1937,179511.45
1938,166725.66
1939,271356.81
1940,199901.98
1941,176917.12
1942,197858.6
1943,201042.12
1944,327514.11
1945,364081.36
1946,154275.74
1947,300443.88
1948,168827.35
1949,232593.71
1950,182825.64
1951,258785.63
1952,232700.95
1953,174453.81
1954,195453.24
1955,132633.46
1956,288373.42
1957,166262.5
1958,312878.22
1959,139379.54
1960,111109.45
1961,121095.24
1962,92838.0
1963,100055.0
1964,118464.0
1965,152964.35
1966,156570.52
1967,310983.28
1968,363353.1
1969,356869.71
1970,425428.03
1971,445392.36
1972,367782.6
1973,276221.91
1974,329026.78
1975,470619.61
1976,290835.15
1977,357261.01
1978,321717.54
1979,320456.12
1980,190090.8
1981,348611.93
1982,237460.9
1983,221184.27
1984,170233.6
1985,232138.09
1986,222360.01
1987,170563.49
1988,176204.43
1989,191801.74
1990,217358.65
1991,219073.13
1992,216560.35
1993,170346.06
1994,233028.53
1995,180299.7
1996,247749.3
1997,347051.41
1998,332334.42
1999,277793.42
2000,292896.34
2001,277637.5
2002,259592.25
2003,265530.0
2004,278043.04
2005,233552.89
2006,222239.4
2007,248625.15
2008,206111.13
2009,194815.9
2010,191457.05
2011,143431.0
2012,180294.18
2013,179786.95
2014,192572.89
2015,191317.75
2016,196680.4
2017,208545.25
2018,131366.16
2019,130885.5
2020,105213.0
2021,118101.08
2022,172467.24
2023,151890.72
2024,230145.74
2025,329204.56
2026,184125.45
2027,163274.48
2028,149791.1
2029,171896.26
2030,277841.83
2031,264032.4
2032,271532.4
2033,268767.4
2034,170508.84
2035,215996.64
2036,181945.0
2037,198836.19
2038,311083.77
2039,222557.42
2040,356630.52
2041,285687.6
2042,214551.9
2043,174162.84
2044,165829.0
2045,202736.5
2046,132512.11
2047,142469.29
2048,135216.6
2049,136055.99
2050,174553.34
2051,120295.14
2052,130711.75
2053,143299.75
2054,91538.73
2055,159881.9
2056,144507.37
2057,127915.0
2058,216295.1
2059,141284.0
2060,171390.75
2061,164060.5
2062,133625.25
2063,117366.12
2064,138329.75
2065,105342.72
2066,184950.65
2067,146268.24
2068,133448.17
2069,81083.0
2070,105526.5
2071,99183.26
2072,133723.0
2073,141492.33
2074,177342.25
2075,142238.0
2076,119644.56
2077,150425.5
2078,128795.25
2079,142696.65
2080,118929.8
2081,126928.25
2082,134437.81
2083,138425.21
2084,111047.8
2085,125873.25
2086,114967.32
2087,129378.14
2088,102916.82
2089,95594.3
2090,135389.91
2091,117131.75
2092,116869.69
2093,124995.0
2094,134104.84
2095,150496.5
2096,89720.5
2097,100781.75
2098,138669.6
2099,65526.27
2100,107950.93
2101,121671.35
2102,136047.24
2103,108887.76
2104,126675.58
2105,121494.72
2106,86682.19
2107,205111.98
2108,116340.0
2109,111042.88
2110,130825.26
2111,155912.12
2112,139375.87
2113,119706.75
2114,120200.79
2115,152186.5
2116,123542.92
2117,141514.93
2118,131336.4
2119,115678.04
2120,126943.26
2121,112525.44
2122,107172.21
2123,91633.04
2124,173002.79
2125,133408.03
2126,168025.19
2127,145156.53
2128,129734.47
2129,109257.19
2130,125677.84
2131,165773.0
2132,118918.64
2133,117839.55
2134,128140.53
2135,107843.71
2136,95824.0
2137,107159.47
2138,133957.05
2139,149763.87
2140,135716.5
2141,146948.25
2142,134040.0
2143,144698.37
2144,127478.48
2145,135677.25
2146,153216.0
2147,176343.24
2148,146628.22
2149,157640.8
2150,210368.3
2151,128801.5
2152,152151.68
2153,154403.0
2154,98428.5
2155,140823.49
2156,229515.61
2157,222277.5
2158,239467.1
2159,222324.17
2160,173902.72
2161,248109.38
2162,372823.7
2163,369892.59
2164,270961.53
2165,187418.02
2166,145002.6
2167,204079.48
2168,206758.7
2169,190394.5
2170,220169.13
2171,144861.33
2172,131799.07
2173,165245.25
2174,237132.84
2175,304792.29
2176,309633.9
2177,244405.83
2178,213391.2
2179,145803.5
2180,202324.37
2181,196628.86
2182,234434.89
2183,189776.84
2184,122798.38
2185,137334.4
2186,143431.87
2187,153948.0
2188,159711.07
2189,201427.34
2190,86936.59
2191,89964.0
2192,80442.5
2193,104155.5
2194,110180.33
2195,107882.54
2196,116266.63
2197,121079.93
2198,161692.71
2199,170651.0
2200,144305.68
2201,141868.05
2202,202132.0
2203,161946.93
2204,171049.84
2205,121869.93
2206,129646.54
2207,213499.37
2208,234268.17
2209,179152.15
2210,121058.2
2211,118329.21
2212,113835.5
2213,103532.0
2214,148401.43
2215,109184.0
2216,139867.25
2217,74976.34
2218,60886.21
2219,50372.12
2220,96528.89
2221,385044.87
2222,269538.87
2223,316805.03
2224,230858.32
2225,137037.16
2226,164062.96
2227,210381.84
2228,291405.56
2229,256286.37
2230,166253.04
2231,217700.47
2232,173582.32
2233,178443.0
2234,247069.83
2235,218424.96
2236,260247.75
2237,340261.15
2238,206513.4
2239,103836.5
2240,160388.95
2241,152452.05
2242,136041.65
2243,131895.0
2244,94036.02
2245,100229.02
2246,141438.75
2247,118744.0
2248,125658.75
2249,127525.0
2250,132994.72
2251,128305.18
2252,170946.5
2253,166985.51
2254,179737.88
2255,193530.78
2256,176064.16
2257,204980.64
2258,174761.41
2259,178086.62
2260,149353.67
2261,193404.68
2262,202988.91
2263,361536.09
2264,436228.95
2265,168131.04
2266,285172.24
2267,309426.82
2268,373932.55
2269,158628.0
2270,175917.71
2271,237806.78
2272,217327.18
2273,171400.0
2274,175084.4
2275,166238.35
2276,179357.6
2277,188158.3
2278,145502.14
2279,124052.75
2280,118801.91
2281,183520.93
2282,189505.13
2283,96508.0
2284,113987.79
2285,150103.2
2286,129862.1
2287,350599.66
2288,283189.5
2289,332827.96
2290,425731.73
2291,321774.34
2292,410131.66
2293,457591.06
2294,406474.63
2295,448642.93
2296,251680.06
2297,337188.26
2298,358751.77
2299,340276.0
2300,318247.98
2301,316935.37
2302,242117.14
2303,233085.44
2304,247204.07
2305,183146.8
2306,183268.08
2307,194345.76
2308,214958.43
2309,282913.71
2310,228994.78
2311,200692.36
2312,174273.53
2313,174799.2
2314,173503.95
2315,171481.92
2316,208772.15
2317,191636.67
2318,175623.18
2319,174018.15
2320,178564.17
2321,259401.12
2322,165855.11
2323,179876.15
2324,175798.96
2325,213759.08
2326,169596.74
2327,213422.4
2328,217530.3
2329,187522.55
2330,177078.61
2331,345259.63
2332,401046.6
2333,311294.42
2334,257401.34
2335,265821.75
2336,309694.35
2337,192749.05
2338,272067.77
2339,230610.51
2340,374609.99
2341,205157.15
2342,238735.29
2343,217692.25
2344,238926.7
2345,243954.26
2346,221360.55
2347,199642.47
2348,225601.04
2349,162180.71
2350,322258.5
2351,271801.5
2352,249930.88
2353,254617.11
2354,128704.0
2355,147818.12
2356,151929.87
2357,207292.55
2358,198649.59
2359,129261.0
2360,121739.58
2361,140790.5
2362,264298.16
2363,140889.71
2364,154962.5
2365,233743.63
2366,198507.24
2367,216628.6
2368,224796.65
2369,217524.09
2370,171862.5
2371,174144.23
2372,183147.52
2373,263277.57
2374,288781.97
2375,238797.6
2376,267329.28
2377,296654.8
2378,152646.0
2379,197055.74
2380,148557.5
2381,163768.0
2382,194837.4
2383,206842.36
2384,246439.4
2385,164084.39
2386,147328.9
2387,136399.5
2388,110745.0
2389,124921.19
2390,146903.0
2391,138795.2
2392,110700.0
2393,163316.38
2394,151336.85
2395,199148.5
2396,150994.25
2397,194179.5
2398,126663.42
2399,55558.5
2400,67336.22
2401,119686.75
2402,136178.0
2403,127640.05
2404,161502.5
2405,163955.0
2406,143021.75
2407,127473.83
2408,146311.5
2409,134649.25
2410,166756.24
2411,123231.75
2412,153892.75
2413,136441.75
2414,134400.5
2415,128787.82
2416,130141.5
2417,144382.75
2418,126908.41
2419,126143.51
2420,128370.55
2421,149576.45
2422,118641.75
2423,117261.73
2424,143549.25
2425,223399.38
2426,122371.34
2427,130591.89
2428,182921.18
2429,115813.0
2430,134109.75
2431,130057.75
2432,138065.5
2433,141095.25
2434,141957.25
2435,153526.47
2436,117054.58
2437,118937.17
2438,126845.16
2439,123635.28
2440,127347.5
2441,97266.27
2442,110437.31
2443,122833.2
2444,129466.0
2445,86525.5
2446,125652.79
2447,196802.93
2448,142174.0
2449,118229.75
2450,152613.54
2451,135660.0
2452,204699.7
2453,104442.83
2454,130342.32
2455,107858.05
2456,124748.69
2457,129089.0
2458,131094.5
2459,111181.3
2460,139098.32
2461,121391.37
2462,133741.75
2463,121917.25
2464,148635.16
2465,138952.45
2466,116707.89
2467,153146.99
2468,101914.3
2469,88675.04
2470,181832.79
2471,197933.29
2472,152494.1
2473,121919.94
2474,107898.72
2475,217686.67
2476,107851.87
2477,129370.12
2478,154712.47
2479,116553.08
2480,147292.21
2481,128731.75
2482,131776.3
2483,116363.49
2484,130200.63
2485,124626.33
2486,155239.02
2487,175177.27
2488,158408.02
2489,159020.33
2490,147557.47
2491,90277.15
2492,182132.34
2493,151675.62
2494,157048.09
2495,87691.52
2496,237592.58
2497,147356.74
2498,120501.56
2499,90411.0
2500,141670.96
2501,133317.0
2502,119113.0
2503,102937.43
2504,186760.0
2505,230253.91
2506,255235.13
2507,309277.53
2508,254370.01
2509,219038.16
2510,228033.01
2511,185630.05
2512,206212.61
2513,221873.63
2514,243530.62
2515,149607.0
2516,180635.55
2517,130867.6
2518,143116.34
2519,229539.78
2520,214409.0
2521,191232.2
2522,229403.32
2523,130391.52
2524,146854.43
2525,148955.03
2526,139673.0
2527,122473.91
2528,126943.58
2529,138930.0
2530,111958.08
2531,239225.22
2532,228742.65
2533,193458.25
2534,240597.9
2535,278909.88
2536,234009.0
2537,240308.73
2538,180244.21
2539,189331.78
2540,176586.3
2541,177426.85
2542,168569.22
2543,127719.66
2544,120791.91
2545,142855.39
2546,140490.75
2547,134626.6
2548,150896.43
2549,165893.35
2550,346758.68
2551,145274.17
2552,125323.12
2553,90470.5
2554,112816.03
2555,115551.9
2556,107467.4
2557,119078.0
2558,140610.27
2559,134906.39
2560,137376.02
2561,130685.0
2562,122524.99
2563,143569.03
2564,182533.75
2565,143034.0
2566,133625.82
2567,132350.53
2568,184288.5
2569,191142.76
2570,118642.2
2571,160704.15
2572,176089.34
2573,217329.98
2574,271460.34
2575,138576.0
2576,126285.6
2577,151664.5
2578,96513.8
2579,89314.89
2580,134444.59
2581,117776.84
2582,124098.52
2583,286020.89
2584,178932.22
2585,196830.12
2586,212310.64
2587,195575.26
2588,147687.93
2589,147862.1
2590,226278.44
2591,205687.52
2592,224569.59
2593,278933.93
2594,174077.34
2595,215774.61
2596,329131.39
2597,189469.77
2598,267616.0
2599,351602.26
2600,147953.68
2601,156567.68
2602,87447.21
2603,91783.76
2604,86133.5
2605,79238.0
2606,149087.63
2607,190255.57
2608,193569.45
2609,156200.5
2610,114266.59
2611,118470.62
2612,146601.74
2613,128284.5
2614,125878.0
2615,163834.93
2616,137996.78
2617,174576.28
2618,184418.2
2619,212569.65
2620,187134.0
2621,179237.8
2622,185685.45
2623,242836.58
2624,299577.72
2625,288841.44
2626,170949.51
2627,176928.5
2628,440631.63
2629,512753.97
2630,376206.01
2631,461422.54
2632,442499.81
2633,293218.68
2634,386996.87
2635,154943.5
2636,192784.06
2637,190633.73
2638,247565.43
2639,185691.29
2640,157602.5
2641,113937.72
2642,191346.49
2643,108357.5
2644,140849.82
2645,99495.0
2646,88388.0
2647,97685.0
2648,142684.5
2649,145055.25
2650,156337.3
2651,150234.0
2652,453943.46
2653,251611.29
2654,260656.35
2655,363378.42
2656,330290.61
2657,309979.6
2658,277494.46
2659,308498.84
2660,345535.55
2661,354944.21
2662,345892.69
2663,287488.38
2664,283029.93
2665,343732.18
2666,284803.16
2667,168745.15
2668,174445.94
2669,182146.02
2670,273815.5
2671,177237.25
2672,189206.51
2673,220162.11
2674,227535.62
2675,169056.03
2676,185185.31
2677,190944.85
2678,266169.64
2679,283836.68
2680,285213.0
2681,406491.01
2682,321906.44
2683,562091.61
2684,316858.91
2685,332056.76
2686,246677.49
2687,363902.31
2688,229013.61
2689,211098.86
2690,466593.32
2691,195838.02
2692,129153.0
2693,193637.4
2694,131850.5
2695,197554.27
2696,186507.48
2697,191072.19
2698,200896.5
2699,180558.47
2700,163708.71
2701,166942.54
2702,128516.0
2703,143492.0
2704,138632.6
2705,122881.25
2706,118371.0
2707,131589.83
2708,129227.25
2709,105623.54
2710,126792.66
2711,265963.64
2712,354834.54
2713,178013.57
2714,147067.44
2715,170286.5
2716,159227.46
2717,190262.49
2718,236075.83
2719,158160.59
2720,176185.51
2721,140828.5
2722,154535.43
2723,146860.0
2724,130683.0
2725,134599.0
2726,138355.09
2727,173350.75
2728,167063.5
2729,153726.83
2730,139646.5
2731,121121.25
2732,121221.5
2733,152311.82
2734,150676.37
2735,133381.5
2736,146603.36
2737,121941.0
2738,133531.93
2739,163897.0
2740,139272.55
2741,146714.37
2742,156439.0
2743,150989.62
2744,152155.0
2745,143981.0
2746,134011.75
2747,158049.4
2748,127431.0
2749,128806.25
2750,138726.84
2751,127372.5
2752,209541.59
2753,145463.59
2754,201522.47
2755,130418.72
2756,98355.5
2757,82626.5
2758,97943.26
2759,159470.0
2760,139499.91
2761,146096.5
2762,153242.5
2763,195232.74
2764,168079.22
2765,264883.5
2766,121401.1
2767,92661.0
2768,124389.18
2769,131325.5
2770,152425.0
2771,122230.75
2772,119153.5
2773,146898.76
2774,133933.0
2775,116077.37
2776,140171.09
2777,156886.5
2778,115824.56
2779,128805.61
2780,96843.54
2781,101777.1
2782,102113.68
2783,110773.61
2784,127935.0
2785,134102.04
2786,98838.0
2787,120073.0
2788,95266.27
2789,186737.16
2790,105711.67
2791,119442.83
2792,66342.57
2793,154885.29
2794,99881.71
2795,121479.58
2796,99838.97
2797,173474.85
2798,114275.9
2799,128921.37
2800,80308.72
2801,117661.21
2802,134124.07
2803,154017.3
2804,141704.99
2805,98835.5
2806,102522.87
2807,156740.52
2808,146021.5
2809,134227.75
2810,131092.8
2811,159205.5
2812,139909.0
2813,148652.9
2814,151662.9
2815,94810.5
2816,241678.24
2817,140236.0
2818,135603.5
2819,183797.7
2820,144062.54
2821,109650.5
2822,188649.5
2823,240891.68
2824,181591.5
2825,149421.94
2826,132981.8
2827,141774.36
2828,215506.4
2829,215426.85
2830,232931.28
2831,188259.25
2832,226035.86
2833,336359.89
2834,212336.13
2835,218696.25
2836,192316.55
2837,166860.8
2838,148516.25
2839,178712.2
2840,195296.18
2841,202518.15
2842,227740.89
2843,144087.34
2844,166270.5
2845,125710.75
2846,209563.68
2847,201166.88
2848,228299.48
2849,207991.6
2850,288895.16
2851,230114.43
2852,234619.13
2853,233852.12
2854,139356.0
2855,203841.37
2856,205730.87
2857,190557.09
2858,194330.32
2859,122187.28
2860,127353.09
2861,122483.0
2862,196947.53
2863,124902.08
2864,250153.33
2865,144042.83
2866,136374.0
2867,93878.5
2868,136296.78
2869,111843.87
2870,144632.13
2871,100079.04
2872,73470.61
2873,96753.5
2874,134715.0
2875,110057.96
2876,164466.65
2877,140429.52
2878,170153.87
2879,147629.52
2880,98832.54
2881,140465.87
2882,160333.71
2883,180846.04
2884,187402.09
2885,180037.0
2886,194404.9
2887,101196.36
2888,136136.0
2889,69151.0
2890,96977.76
2891,131567.0
2892,46528.2
2893,104756.44
2894,50613.73
2895,334078.65
2896,277775.0
2897,193791.6
2898,145470.24
2899,226649.81
2900,160710.33
2901,181976.11
2902,181184.22
2903,352411.96
2904,332174.65
2905,118731.15
2906,204690.0
2907,121235.5
2908,127806.25
2909,144368.34
2910,85194.0
2911,87248.58
2912,152442.5
2913,88698.82
2914,85938.71
2915,84499.0
2916,87408.82
2917,147824.97
2918,115291.5
2919,230072.92
